,r,lr,lora_alpha,model_size,score,epoch,multi,gen,mmlu,Abstract (target),Introduction (target),Introduction-multi (target),Conclusion (target),Abstract (irrelevant 1),Introduction (irrelevant 1),Introduction-multi (irrelevant 1),Conclusion (irrelevant 1),Introduction (irrelevant 2),Total texts,Total instructions,MMLU,LoRA layers
1315,49,6.0465892387331997e-05,405,13,0.15300057964477162,7,0.9256198347107438,0.15300057964477162,0.34,14,185,539,141,19,222,2404,48,10,3774,186,6,4
1385,41,4.918029675614109e-05,580,13,0.13994011273449644,7,0.9586776859504132,0.13994011273449644,0.22,12,214,454,180,13,882,1091,24,38,3240,324,8,4
1422,45,6.404358669839017e-05,443,13,0.13058699752255357,8,0.9338842975206612,0.13058699752255357,0.44,18,102,516,101,21,223,612,31,101,1881,144,12,4
1532,52,1.8028713815973297e-05,728,13,0.14911526913657336,8,0.9504132231404959,0.14911526913657336,0.38,27,194,261,65,11,661,336,12,9,2138,559,3,4
724,70,7.078757099163636e-05,855,13,0.15510332561768322,8,0.9256198347107438,0.15510332561768322,0.32,30,225,207,50,6,569,306,20,5,2410,989,3,4
761,63,4.64101235340978e-05,663,13,0.13146765948666028,8,0.9504132231404959,0.13146765948666028,0.28,19,49,349,82,8,203,485,36,16,1643,390,6,4
1330,49,6.501284344395084e-05,401,13,0.1222223644241065,8,0.9504132231404959,0.1222223644241065,0.26,11,121,362,155,15,204,1848,47,10,3135,356,6,4
1762,204,9.553772106449459e-05,552,13,0.13453024305025466,8,0.9669421487603306,0.13453024305025466,0.3,37,249,487,91,3,21,2828,24,557,6757,2457,3,4
1674,201,9.980101971111097e-05,558,13,0.13934270237704172,9,0.9669421487603306,0.13934270237704172,0.3,35,229,470,98,3,33,2123,22,692,5827,2119,3,4
554,32,6.944612007571953e-05,369,13,0.11385839790872368,9,0.9504132231404959,0.11385839790872368,0.36,8,130,255,74,8,492,4230,21,23,6126,879,6,4
1724,196,9.697658068249548e-05,556,13,0.15426279158601924,9,0.9586776859504132,0.15426279158601924,0.36,46,221,390,90,3,27,2821,16,508,6591,2466,3,4
1346,35,8.537131112241794e-05,448,13,0.13615483102872006,7,0.9586776859504132,0.13615483102872006,0.28,10,180,410,81,20,351,2577,35,14,4155,473,4,4
1656,205,9.942677397515017e-05,489,13,0.13325893727662805,9,0.9752066115702479,0.13325893727662805,0.34,37,245,456,98,4,29,2036,22,918,5660,1812,3,4
1714,209,9.973985461733564e-05,559,13,0.12353147816267722,9,0.9586776859504132,0.12353147816267722,0.3,45,250,384,104,3,31,2077,18,761,5895,2219,3,4
572,41,9.987551833620358e-05,509,13,0.12105230159895422,9,0.9256198347107438,0.12105230159895422,0.2,13,216,544,202,14,270,1375,26,52,3030,307,11,4
1329,49,6.501284344395084e-05,401,13,0.1269760728180327,7,0.9338842975206612,0.1269760728180327,0.28,11,121,362,155,15,204,1848,47,10,3135,356,6,4
1704,187,9.952678913370452e-05,535,13,0.14613672254895485,9,0.9834710743801653,0.14613672254895485,0.2,45,250,467,102,3,31,2121,23,772,5997,2180,3,4
1646,207,9.614493642676643e-05,505,13,0.16206081636298317,8,0.9173553719008265,0.16206081636298317,0.26,36,249,495,100,3,30,2024,22,730,5298,1606,3,4
1722,196,9.697658068249548e-05,556,13,0.14737096087833806,7,0.9586776859504132,0.14737096087833806,0.38,46,221,390,90,3,27,2821,16,508,6591,2466,3,4
1338,35,8.701690519241668e-05,439,13,0.13039025741533472,8,0.9504132231404959,0.13039025741533472,0.3,13,160,539,235,10,319,2405,56,18,4317,558,4,4
1300,43,2.826929143244721e-05,377,13,0.14463881046337693,7,0.9173553719008265,0.14463881046337693,0.38,9,163,298,190,34,44,2037,34,11,3086,259,7,4
1491,60,7.431367169293012e-05,742,13,0.15322479919972992,8,0.9504132231404959,0.15322479919972992,0.26,29,218,286,57,7,363,265,21,6,1901,645,4,4
1347,35,8.537131112241794e-05,448,13,0.15363805067807673,8,0.9586776859504132,0.15363805067807673,0.28,10,180,410,81,20,351,2577,35,14,4155,473,4,4
1751,208,9.623493657091402e-05,584,13,0.15745271650224207,7,0.9504132231404959,0.15745271650224207,0.28,46,223,385,88,3,23,2622,16,494,6988,3085,3,4
1337,35,8.701690519241668e-05,439,13,0.1289069847317555,7,0.9338842975206612,0.1289069847317555,0.34,13,160,539,235,10,319,2405,56,18,4317,558,4,4
1376,41,5.540595429604002e-05,489,13,0.14739133449602512,7,0.9256198347107438,0.14739133449602512,0.32,12,215,581,146,14,222,1481,45,18,3025,288,3,4
769,56,7.921594464584838e-05,456,13,0.11896987979612098,8,0.9586776859504132,0.11896987979612098,0.34,24,73,415,31,7,342,3446,47,13,5037,635,4,4
1673,201,9.980101971111097e-05,558,13,0.1472833036095743,8,0.9586776859504132,0.1472833036095743,0.28,35,229,470,98,3,33,2123,22,692,5827,2119,3,4
1481,56,8.666105784723726e-05,697,13,0.1391908898869691,8,0.9256198347107438,0.1391908898869691,0.3,24,188,332,66,9,289,399,37,12,1848,488,4,4
1559,70,7.832784221585855e-05,460,13,0.1581710656893529,8,0.9256198347107438,0.1581710656893529,0.24,33,178,432,69,5,344,3586,23,13,5290,603,4,4
714,70,7.097210111105902e-05,833,13,0.14769246410039216,8,0.9586776859504132,0.14769246410039216,0.3,29,224,382,44,8,640,206,20,6,2117,555,3,4
543,35,7.682886134811016e-05,539,13,0.13744353883087454,8,0.9586776859504132,0.13744353883087454,0.3,8,210,522,84,19,500,1519,33,18,3788,870,5,4
1301,43,2.826929143244721e-05,377,13,0.1309927779730571,8,0.9421487603305785,0.1309927779730571,0.28,9,163,298,190,34,44,2037,34,11,3086,259,7,4
1569,71,7.26722150724009e-05,391,13,0.1420588533241296,8,0.9752066115702479,0.1420588533241296,0.22,34,220,475,101,6,48,2159,23,9,3997,917,5,4
1683,188,9.942247705954157e-05,558,13,0.14776774402481876,8,0.9669421487603306,0.14776774402481876,0.32,41,249,459,99,3,33,2292,24,705,6066,2158,3,4
1463,57,4.874387836834192e-05,647,13,0.13169569230247014,8,0.9338842975206612,0.13169569230247014,0.34,23,197,433,69,8,212,1570,21,10,2910,363,4,4
659,41,8.369731526582227e-05,357,13,0.14843353561093134,8,0.9586776859504132,0.14843353561093134,0.28,15,135,112,95,12,315,1021,54,31,2129,328,11,4
1357,35,8.333568030600687e-05,434,13,0.13769138427523603,8,0.9504132231404959,0.13769138427523603,0.22,10,187,412,86,21,368,1678,32,13,3342,531,4,4
553,32,6.944612007571953e-05,369,13,0.10626573909427242,8,0.9504132231404959,0.10626573909427242,0.32,8,130,255,74,8,492,4230,21,23,6126,879,6,4
623,53,4.92332020628063e-05,440,13,0.1363124347333787,8,0.9504132231404959,0.1363124347333787,0.22,18,109,199,138,27,162,1746,41,74,2873,346,13,4
1578,84,2.4896873535721744e-05,142,13,0.13529798474396773,8,0.9338842975206612,0.13529798474396773,0.3,25,207,470,98,5,50,225,15,8,2096,988,5,4
1596,171,9.986081513278459e-05,400,13,0.14751813418415152,8,0.9586776859504132,0.14751813418415152,0.28,33,247,470,97,5,44,2149,23,968,5049,1010,3,4
640,38,4.372060139923565e-05,383,13,0.13763990380368588,8,0.9090909090909091,0.13763990380368588,0.3,13,154,122,116,13,296,2365,59,11,3459,293,17,4
1587,199,7.43218259438111e-05,394,13,0.162501019794458,8,0.9586776859504132,0.162501019794458,0.4,37,248,468,98,5,31,2182,23,689,4793,1009,3,4
1634,203,9.984606615462455e-05,498,13,0.13076994003581574,8,0.9504132231404959,0.13076994003581574,0.38,35,249,472,102,3,26,2998,23,545,6203,1747,3,4
631,45,6.370645247688057e-05,455,13,0.12163335314276863,8,0.9173553719008265,0.12163335314276863,0.32,16,90,490,210,20,543,607,17,24,2184,135,32,4
649,37,3.30736550117707e-05,378,13,0.12816608624400577,8,0.9090909090909091,0.12816608624400577,0.34,11,10,344,167,14,393,1349,93,10,2860,460,9,4
532,34,8.639347989033767e-05,446,13,0.1421250124598404,8,0.9669421487603306,0.1421250124598404,0.34,14,178,400,261,10,322,1436,55,13,3316,623,4,4
1445,48,7.221075614800233e-05,345,13,0.1550548265998716,8,0.9338842975206612,0.1550548265998716,0.34,15,139,565,93,11,306,943,49,24,2511,356,10,4
1454,48,5.645501355424601e-05,416,13,0.14184693316252522,8,0.9256198347107438,0.14184693316252522,0.36,16,164,571,272,9,136,858,52,20,2369,266,5,4
1713,209,9.973985461733564e-05,559,13,0.1346592299045377,8,0.9752066115702479,0.1346592299045377,0.42,45,250,384,104,3,31,2077,18,761,5895,2219,3,4
1367,32,7.02780867881485e-05,355,13,0.1282409661827474,8,0.9586776859504132,0.1282409661827474,0.32,20,144,248,293,27,474,3970,84,6,6303,1029,8,4
1377,41,5.540595429604002e-05,489,13,0.15996960695041823,8,0.9586776859504132,0.15996960695041823,0.3,12,215,581,146,14,222,1481,45,18,3025,288,3,4
1694,194,9.997942088473711e-05,539,13,0.13901097440619967,9,0.9586776859504132,0.13901097440619967,0.3,42,249,496,99,3,30,2176,22,757,6082,2205,3,4
1472,60,8.761013899491848e-05,741,13,0.1499771526887764,8,0.9338842975206612,0.1499771526887764,0.38,23,198,324,63,8,267,441,20,15,1758,395,4,4
588,37,8.085760450496441e-05,640,13,0.13252607296324498,8,0.9504132231404959,0.13252607296324498,0.26,16,176,613,146,17,158,701,13,16,2107,230,21,4
1703,187,9.952678913370452e-05,535,13,0.13804046240872608,8,0.9752066115702479,0.13804046240872608,0.24,45,250,467,102,3,31,2121,23,772,5997,2180,3,4
686,43,8.66916818721248e-05,466,13,0.1404832118193033,8,0.9008264462809917,0.1404832118193033,0.32,23,192,327,133,7,265,1570,39,8,2910,342,4,4
1655,205,9.942677397515017e-05,489,13,0.13399073311238865,8,0.9834710743801653,0.13399073311238865,0.32,37,245,456,98,4,29,2036,22,918,5660,1812,3,4
704,60,7.624515397017785e-05,754,13,0.12968227341376465,8,0.9421487603305785,0.12968227341376465,0.32,26,187,295,57,5,378,2852,43,11,4558,700,4,4
1549,62,8.893041922678786e-05,900,13,0.13198354504058862,8,0.9586776859504132,0.13198354504058862,0.16,20,78,350,73,7,211,139,49,16,1237,288,6,4
1541,77,6.365563622821234e-05,758,13,0.11505418066388422,8,0.9669421487603306,0.11505418066388422,0.3,20,4,147,86,9,284,191,31,10,1192,403,7,4
1414,39,5.240233646550168e-05,414,13,0.1343622206760224,8,0.9173553719008265,0.1343622206760224,0.3,18,149,408,222,25,163,1891,41,27,3085,127,14,4
695,57,8.916335498542899e-05,489,13,0.15329569329450754,8,0.9421487603305785,0.15329569329450754,0.36,23,221,317,61,7,274,2080,27,12,3532,506,4,4
677,55,8.775368695502438e-05,412,13,0.14290975696519279,8,0.9586776859504132,0.14290975696519279,0.36,23,148,457,72,8,198,836,35,10,2164,373,4,4
580,41,9.615985437727868e-05,585,13,0.13246837501454903,8,0.9338842975206612,0.13246837501454903,0.3,12,211,445,188,12,697,1107,24,44,3162,419,3,4
1404,45,8.189979578469035e-05,555,13,0.1393603753560048,8,0.9338842975206612,0.1393603753560048,0.32,14,183,559,134,16,364,3115,11,17,4647,214,20,4
1752,208,9.623493657091402e-05,584,13,0.15504452222698975,8,0.9586776859504132,0.15504452222698975,0.32,46,223,385,88,3,23,2622,16,494,6988,3085,3,4
615,45,5.298229402430628e-05,423,13,0.1448240662006492,8,0.9008264462809917,0.1448240662006492,0.24,14,142,546,131,19,214,1718,15,54,3059,191,15,4
1693,194,9.997942088473711e-05,539,13,0.14295479526764668,8,0.9752066115702479,0.14295479526764668,0.36,42,249,496,99,3,30,2176,22,757,6082,2205,3,4
607,46,5.330777221286782e-05,416,13,0.13376065199716347,8,0.9256198347107438,0.13376065199716347,0.28,14,143,579,132,25,214,1774,64,54,3220,205,16,4
1605,221,9.883156525709714e-05,393,13,0.1565834314508826,8,0.9586776859504132,0.1565834314508826,0.28,36,232,461,97,5,36,2105,23,848,4855,1008,4,4
563,42,9.994224272165027e-05,578,13,0.11775483260850725,8,0.9421487603305785,0.11775483260850725,0.34,12,216,553,177,14,252,1437,26,7,2980,278,8,4
597,38,7.879469532728955e-05,463,13,0.13361160514305664,8,0.9173553719008265,0.13361160514305664,0.38,17,153,614,141,8,314,3157,13,29,4660,209,5,4
1614,191,9.621786316453592e-05,394,13,0.15442661699037957,8,0.9338842975206612,0.15442661699037957,0.26,34,246,461,99,5,34,2163,22,775,5231,1388,4,4
571,41,9.987551833620358e-05,509,13,0.11702920542702033,8,0.2066115702479339,0.11702920542702033,0.3,13,216,544,202,14,270,1375,26,52,3030,307,11,4
669,34,5.8020896307551945e-05,424,13,0.13032938660085971,8,0.9504132231404959,0.13032938660085971,0.32,16,164,578,93,16,70,4100,72,22,5385,238,16,4
1550,62,8.893041922678786e-05,900,13,0.13344724924605195,9,0.9834710743801653,0.13344724924605195,0.18,20,78,350,73,7,211,139,49,16,1237,288,6,4
1684,188,9.942247705954157e-05,558,13,0.14533503583235408,9,0.9586776859504132,0.14533503583235408,0.38,41,249,459,99,3,33,2292,24,705,6066,2158,3,4
1665,216,9.662268258576261e-05,506,13,0.1528694835395391,9,0.9834710743801653,0.1528694835395391,0.32,37,247,478,103,3,28,2035,24,711,5344,1675,3,4
1613,191,9.621786316453592e-05,394,13,0.1488783034218292,7,0.9421487603305785,0.1488783034218292,0.3,34,246,461,99,5,34,2163,22,775,5231,1388,4,4
606,46,5.330777221286782e-05,416,13,0.1439180064883114,7,0.9256198347107438,0.1439180064883114,0.34,14,143,579,132,25,214,1774,64,54,3220,205,16,4
570,41,9.987551833620358e-05,509,13,0.14377747065190813,7,0.9504132231404959,0.14377747065190813,0.26,13,216,544,202,14,270,1375,26,52,3030,307,11,4
1437,40,8.272104464058957e-05,373,13,0.10008217463115178,7,0.9834710743801653,0.10008217463115178,0.3,11,34,106,168,12,98,5117,100,33,5997,299,19,4
1692,194,9.997942088473711e-05,539,13,0.14563077978296218,7,0.9752066115702479,0.14563077978296218,0.36,42,249,496,99,3,30,2176,22,757,6082,2205,3,4
1761,204,9.553772106449459e-05,552,13,0.1423261055743274,7,0.9586776859504132,0.1423261055743274,0.3,37,249,487,91,3,21,2828,24,557,6757,2457,3,4
1421,45,6.404358669839017e-05,443,13,0.13873208262780778,7,0.9338842975206612,0.13873208262780778,0.38,18,102,516,101,21,223,612,31,101,1881,144,12,4
1473,60,8.761013899491848e-05,741,13,0.1532342376919516,9,0.9421487603305785,0.1532342376919516,0.34,23,198,324,63,8,267,441,20,15,1758,395,4,4
1444,48,7.221075614800233e-05,345,13,0.14790756901609853,7,0.9173553719008265,0.14790756901609853,0.36,15,139,565,93,11,306,943,49,24,2511,356,10,4
1604,221,9.883156525709714e-05,393,13,0.141348899176147,7,0.9752066115702479,0.141348899176147,0.28,36,232,461,97,5,36,2105,23,848,4855,1008,4,4
587,37,8.085760450496441e-05,640,13,0.14102793380266593,7,0.9669421487603306,0.14102793380266593,0.28,16,176,613,146,17,158,701,13,16,2107,230,21,4
694,57,8.916335498542899e-05,489,13,0.13605732466708945,7,0.9586776859504132,0.13605732466708945,0.32,23,221,317,61,7,274,2080,27,12,3532,506,4,4
1462,57,4.874387836834192e-05,647,13,0.14541045489368862,7,0.9256198347107438,0.14541045489368862,0.3,23,197,433,69,8,212,1570,21,10,2910,363,4,4
1510,67,6.780058316125952e-05,809,13,0.14311155026650907,7,0.9669421487603306,0.14311155026650907,0.3,32,223,261,46,6,516,231,21,5,2485,1141,3,4
668,34,5.8020896307551945e-05,424,13,0.1382226273076499,7,0.9256198347107438,0.1382226273076499,0.28,16,164,578,93,16,70,4100,72,22,5385,238,16,4
1663,216,9.662268258576261e-05,506,13,0.14329232267918646,7,0.9752066115702479,0.14329232267918646,0.3,37,247,478,103,3,28,2035,24,711,5344,1675,3,4
733,59,7.01826737652066e-05,864,13,0.1477096957921663,7,0.9586776859504132,0.1477096957921663,0.34,29,227,5,42,6,1069,223,18,5,2430,801,5,4
676,55,8.775368695502438e-05,412,13,0.15580799595075573,7,0.9586776859504132,0.15580799595075573,0.38,23,148,457,72,8,198,836,35,10,2164,373,4,4
1558,70,7.832784221585855e-05,460,13,0.14690581770754957,7,0.9421487603305785,0.14690581770754957,0.24,33,178,432,69,5,344,3586,23,13,5290,603,4,4
1430,38,4.295041210961693e-05,390,13,0.12643213910905332,7,0.9008264462809917,0.12643213910905332,0.34,13,84,635,108,31,570,2467,64,13,4195,182,28,4
596,38,7.879469532728955e-05,463,13,0.14057966615799275,7,0.9338842975206612,0.14057966615799275,0.26,17,153,614,141,8,314,3157,13,29,4660,209,5,4
1453,48,5.645501355424601e-05,416,13,0.1275491213486178,7,0.9421487603305785,0.1275491213486178,0.3,16,164,571,272,9,136,858,52,20,2369,266,5,4
1339,35,8.701690519241668e-05,439,13,0.12369487871672308,9,0.9586776859504132,0.12369487871672308,0.32,13,160,539,235,10,319,2405,56,18,4317,558,4,4
614,45,5.298229402430628e-05,423,13,0.14602789140822559,7,0.9338842975206612,0.14602789140822559,0.26,14,142,546,131,19,214,1718,15,54,3059,191,15,4
696,57,8.916335498542899e-05,489,13,0.14434943667279881,9,0.9752066115702479,0.14434943667279881,0.3,23,221,317,61,7,274,2080,27,12,3532,506,4,4
705,60,7.624515397017785e-05,754,13,0.13140514657533583,9,0.9586776859504132,0.13140514657533583,0.3,26,187,295,57,5,378,2852,43,11,4558,700,4,4
1413,39,5.240233646550168e-05,414,13,0.1265611806273446,7,0.9173553719008265,0.1265611806273446,0.32,18,149,408,222,25,163,1891,41,27,3085,127,14,4
1570,71,7.26722150724009e-05,391,13,0.13249297320409495,9,0.9338842975206612,0.13249297320409495,0.2,34,220,475,101,6,48,2159,23,9,3997,917,5,4
1533,52,1.8028713815973297e-05,728,13,0.13917459188711676,9,0.9586776859504132,0.13917459188711676,0.3,27,194,261,65,11,661,336,12,9,2138,559,3,4
641,38,4.372060139923565e-05,383,13,0.13790343640257222,9,0.9421487603305785,0.13790343640257222,0.34,13,154,122,116,13,296,2365,59,11,3459,293,17,4
715,70,7.097210111105902e-05,833,13,0.14034533091749746,9,0.9752066115702479,0.14034533091749746,0.28,29,224,382,44,8,640,206,20,6,2117,555,3,4
725,70,7.078757099163636e-05,855,13,0.14797874708027375,9,0.9752066115702479,0.14797874708027375,0.22,30,225,207,50,6,569,306,20,5,2410,989,3,4
1520,59,3.085961903907262e-06,846,13,0.12536270398332997,7,0.9504132231404959,0.12536270398332997,0.34,29,250,227,40,7,839,347,17,4,2569,804,5,4
650,37,3.30736550117707e-05,378,13,0.12811293242427158,9,0.9173553719008265,0.12811293242427158,0.36,11,10,344,167,14,393,1349,93,10,2860,460,9,4
1522,59,3.085961903907262e-06,846,13,0.1265847009878627,9,0.9586776859504132,0.1265847009878627,0.38,29,250,227,40,7,839,347,17,4,2569,804,5,4
579,41,9.615985437727868e-05,585,13,0.13805689275905209,7,0.9256198347107438,0.13805689275905209,0.28,12,211,445,188,12,697,1107,24,44,3162,419,3,4
687,43,8.66916818721248e-05,466,13,0.14498432437406444,9,0.9338842975206612,0.14498432437406444,0.28,23,192,327,133,7,265,1570,39,8,2910,342,4,4
622,53,4.92332020628063e-05,440,13,0.12754508194660416,7,0.9338842975206612,0.12754508194660416,0.26,18,109,199,138,27,162,1746,41,74,2873,346,13,4
1492,60,7.431367169293012e-05,742,13,0.15075647983726803,9,0.9586776859504132,0.15075647983726803,0.28,29,218,286,57,7,363,265,21,6,1901,645,4,4
1633,203,9.984606615462455e-05,498,13,0.1561948477714922,7,0.9669421487603306,0.1561948477714922,0.26,35,249,472,102,3,26,2998,23,545,6203,1747,3,4
1623,204,9.912338803207757e-05,490,13,0.13037715345446288,7,0.9752066115702479,0.13037715345446288,0.34,36,230,456,98,3,29,2259,22,4,4804,1664,3,4
1595,171,9.986081513278459e-05,400,13,0.13962688338096307,7,0.9669421487603306,0.13962688338096307,0.26,33,247,470,97,5,44,2149,23,968,5049,1010,3,4
630,45,6.370645247688057e-05,455,13,0.11362349929457517,7,0.8925619834710744,0.11362349929457517,0.26,16,90,490,210,20,543,607,17,24,2184,135,32,4
1579,84,2.4896873535721744e-05,142,13,0.12610584099800626,9,0.9338842975206612,0.12610584099800626,0.24,25,207,470,98,5,50,225,15,8,2096,988,5,4
723,70,7.078757099163636e-05,855,13,0.1463157717240368,7,0.9752066115702479,0.1463157717240368,0.26,30,225,207,50,6,569,306,20,5,2410,989,3,4
685,43,8.66916818721248e-05,466,13,0.13445509831374738,7,0.9008264462809917,0.13445509831374738,0.32,23,192,327,133,7,265,1570,39,8,2910,342,4,4
531,34,8.639347989033767e-05,446,13,0.13049861377155217,7,0.9421487603305785,0.13049861377155217,0.36,14,178,400,261,10,322,1436,55,13,3316,623,4,4
562,42,9.994224272165027e-05,578,13,0.12454390504711496,7,0.9421487603305785,0.12454390504711496,0.32,12,216,553,177,14,252,1437,26,7,2980,278,8,4
1348,35,8.537131112241794e-05,448,13,0.14940364916586873,9,0.9421487603305785,0.14940364916586873,0.4,10,180,410,81,20,351,2577,35,14,4155,473,4,4
1358,35,8.333568030600687e-05,434,13,0.12907465558415385,9,0.9421487603305785,0.12907465558415385,0.32,10,187,412,86,21,368,1678,32,13,3342,531,4,4
1464,57,4.874387836834192e-05,647,13,0.13739950879852694,9,0.9504132231404959,0.13739950879852694,0.24,23,197,433,69,8,212,1570,21,10,2910,363,4,4
1366,32,7.02780867881485e-05,355,13,0.1284310871584809,7,0.9586776859504132,0.1284310871584809,0.24,20,144,248,293,27,474,3970,84,6,6303,1029,8,4
1455,48,5.645501355424601e-05,416,13,0.1438770134797198,9,0.9338842975206612,0.1438770134797198,0.4,16,164,571,272,9,136,858,52,20,2369,266,5,4
1446,48,7.221075614800233e-05,345,13,0.14810778530984284,9,0.9504132231404959,0.14810778530984284,0.36,15,139,565,93,11,306,943,49,24,2511,356,10,4
1423,45,6.404358669839017e-05,443,13,0.12612029293537633,9,0.9256198347107438,0.12612029293537633,0.26,18,102,516,101,21,223,612,31,101,1881,144,12,4
1405,45,8.189979578469035e-05,555,13,0.1283814676882137,9,0.9586776859504132,0.1283814676882137,0.18,14,183,559,134,16,364,3115,11,17,4647,214,20,4
1500,61,7.288255549287648e-05,769,13,0.1460853733743516,7,0.9834710743801653,0.1460853733743516,0.34,28,223,254,48,8,428,280,22,7,2035,734,3,4
